,Week,Year,Name,Team,Games,Rush Att,Rush Yards,Rush TD,Rec Targets,Rec Comp,Rec Yards,Rec TD,Fantasy PTS,FanPPG
0,1,2015,Carlos Hyde,SF,1,26,168,2,2,2,14,0,30.2,30.2
1,1,2015,Matt Forte,CHI,1,24,141,1,8,5,25,0,22.6,22.6
2,1,2015,Chris Ivory,NYJ,1,20,91,2,1,1,9,0,22,22
3,1,2015,Bishop Sankey,TEN,1,12,74,1,4,2,12,1,20.6,20.6
4,1,2015,Jeremy Hill,CIN,1,19,63,2,0,0,0,0,18.3,18.3
5,1,2015,Danny Woodhead,SD,1,12,42,2,7,4,20,0,18.2,18.2
6,1,2015,Jamaal Charles,KC,1,16,57,0,8,5,46,1,16.3,16.3
7,1,2015,Eddie Lacy,GB,1,19,85,1,3,2,14,0,15.9,15.9
8,1,2015,Ameer Abdullah,DET,1,7,50,1,4,4,44,0,15.4,15.4
9,1,2015,Marcel Reece,OAK,1,0,0,0,4,3,26,2,14.6,14.6
10,1,2015,DeMarco Murray,PHI,1,8,9,1,5,4,11,1,14,14
11,1,2015,DeAngelo Williams,PIT,1,21,127,0,1,1,5,0,13.2,13.2
12,1,2015,Darren Sproles,PHI,1,5,50,0,9,7,76,0,12.6,12.6
13,1,2015,Benny Cunningham,STL,1,16,45,0,7,4,77,0,12.2,12.2
14,1,2015,Mark Ingram,NO,1,9,24,0,9,8,98,0,12.2,12.2
15,1,2015,Alfred Morris,WAS,1,25,121,0,0,0,0,0,12.1,12.1
16,1,2015,Dion Lewis,NE,1,15,69,0,5,4,51,0,12,12
17,1,2015,Andre Ellington,ARI,1,12,69,1,3,1,7,0,11.6,11.6
18,1,2015,David Johnson,ARI,1,0,0,0,2,1,55,1,11.5,11.5
19,1,2015,Karlos Williams,BUF,1,6,55,1,0,0,0,0,11.5,11.5
20,1,2015,Rashad Jennings,NYG,1,13,52,1,0,0,0,0,11.2,11.2
21,1,2015,Joseph Randle,DAL,1,16,65,0,3,3,42,0,10.7,10.7
22,1,2015,Marshawn Lynch,SEA,1,18,73,0,7,5,31,0,10.4,10.4
23,1,2015,Theo Riddick,DET,1,0,0,0,2,2,37,1,9.7,9.7
24,1,2015,Giovani Bernard,CIN,1,8,63,0,6,6,25,0,8.8,8.8
25,1,2015,Ryan Mathews,PHI,1,3,4,1,4,3,24,0,8.8,8.8
26,1,2015,LeSean McCoy,BUF,1,17,41,0,4,3,46,0,8.7,8.7
27,1,2015,Jonathan Stewart,CAR,1,18,56,0,4,4,25,0,8.1,8.1
28,1,2015,Tevin Coleman,ATL,1,20,80,0,0,0,0,0,8,8
29,1,2015,Latavius Murray,OAK,1,11,44,0,7,7,36,0,8,8
30,1,2015,Bilal Powell,NYJ,1,12,62,0,4,2,16,0,7.8,7.8
31,1,2015,Lamar Miller,MIA,1,13,53,0,1,1,22,0,7.5,7.5
32,1,2015,Lance Dunbar,DAL,1,0,0,0,9,8,70,0,7,7
33,1,2015,Khiry Robinson,NO,1,8,19,0,6,5,51,0,7,7
34,1,2015,Will Johnson,PIT,1,4,7,1,0,0,0,0,6.7,6.7
35,1,2015,T.J. Yeldon,JAC,1,12,51,0,4,3,16,0,6.7,6.7
36,1,2015,Anthony Dixon,BUF,1,3,1,1,0,0,0,0,6.1,6.1
37,1,2015,Shane Vereen,NYG,1,3,14,0,5,4,46,0,6,6
38,1,2015,Justin Forsett,BAL,1,14,43,0,7,4,13,0,5.6,5.6
39,1,2015,Doug Martin,TB,1,11,52,0,1,1,2,0,5.4,5.4
40,1,2015,Adrian Peterson,MIN,1,10,31,0,3,3,21,0,5.2,5.2
41,1,2015,Alfred Blue,HOU,1,9,42,0,2,1,7,0,4.9,4.9
42,1,2015,C.J. Anderson,DEN,1,12,29,0,8,4,19,0,4.8,4.8
43,1,2015,Devonta Freeman,ATL,1,10,18,0,4,3,29,0,4.7,4.7
44,1,2015,Melvin Gordon,SD,1,14,51,0,3,3,16,0,4.7,4.7
45,1,2015,Denard Robinson,JAC,1,5,19,0,2,2,26,0,4.5,4.5
46,1,2015,Joique Bell,DET,1,6,14,0,2,2,27,0,4.1,4.1
47,1,2015,Ronnie Hillman,DEN,1,12,41,0,0,0,0,0,4.1,4.1
48,1,2015,Chris Johnson,ARI,1,10,37,0,0,0,0,0,3.7,3.7
49,1,2015,Darren McFadden,DAL,1,6,16,0,1,1,19,0,3.5,3.5
50,1,2015,Charles Sims,TB,1,5,12,0,5,2,23,0,3.5,3.5
51,1,2015,Javorius Allen,BAL,1,9,30,0,1,1,4,0,3.4,3.4
52,1,2015,Isaiah Crowell,CLE,1,12,20,0,2,2,13,0,3.3,3.3
53,1,2015,Matt Asiata,MIN,1,1,4,0,2,2,28,0,3.2,3.2
54,1,2015,Frank Gore,IND,1,8,31,0,3,2,0,0,3.1,3.1
55,1,2015,Chris Polk,HOU,1,5,22,0,1,1,9,0,3.1,3.1
56,1,2015,Jonathan Grimes,HOU,1,6,28,0,2,1,2,0,3,3
57,1,2015,Fred Jackson,SEA,1,3,13,0,1,1,16,0,2.9,2.9
58,1,2015,Knile Davis,KC,1,6,16,0,1,1,12,0,2.8,2.8
59,1,2015,Matt Jones,WAS,1,6,28,0,0,0,0,0,2.8,2.8
60,1,2015,Jerick McKinnon,MIN,1,3,20,0,2,2,8,0,2.8,2.8
61,1,2015,Jamize Olawale,OAK,1,1,6,0,3,3,19,0,2.5,2.5
62,1,2015,Rex Burkhead,CIN,1,0,0,0,1,1,24,0,2.4,2.4
63,1,2015,Duke Johnson,CLE,1,7,22,0,0,0,0,0,2.2,2.2
64,1,2015,Branden Oliver,SD,1,2,4,0,1,1,17,0,2.1,2.1
65,1,2015,Terrance West,TEN,1,13,41,0,0,0,0,0,2.1,2.1
66,1,2015,Tyler Varga,IND,1,1,2,0,1,1,18,0,2,2
67,1,2015,Taiwan Jones,OAK,1,3,5,0,1,1,13,0,1.8,1.8
68,1,2015,Mike Tolbert,CAR,1,1,12,0,2,1,6,0,1.8,1.8
69,1,2015,Kyle Juszczyk,BAL,1,0,0,0,4,4,17,0,1.7,1.7
70,1,2015,Jacquizz Rodgers,CHI,1,4,16,0,0,0,0,0,1.6,1.6
71,1,2015,Bobby Rainey,TB,1,3,10,0,1,1,4,0,1.4,1.4
72,1,2015,Andre Williams,NYG,1,6,14,0,0,0,0,0,1.4,1.4
73,1,2015,Brandon Bolden,NE,1,5,1,0,2,1,12,0,1.3,1.3
74,1,2015,Josh Robinson,IND,1,4,11,0,0,0,0,0,1.1,1.1
75,1,2015,De'Anthony Thomas,KC,1,1,9,0,2,1,2,0,1.1,1.1
76,1,2015,Chris Thompson,WAS,1,3,11,0,0,0,0,0,1.1,1.1
77,1,2015,Austin Johnson,NO,1,1,4,0,0,2,5,0,0.9,0.9
78,1,2015,Reggie Bush,SF,1,2,8,0,0,0,0,0,0.8,0.8
79,1,2015,Dexter McCluster,TEN,1,2,8,0,0,0,0,0,0.8,0.8
80,1,2015,Zach Zenner,DET,1,2,6,0,0,0,0,0,0.6,0.6
81,1,2015,Corey Grant,JAC,1,0,0,0,1,1,5,0,0.5,0.5
82,1,2015,Thomas Rawls,SEA,1,2,5,0,0,0,0,0,0.5,0.5
83,1,2015,Fozzy Whittaker,CAR,1,2,2,0,2,2,3,0,0.5,0.5
84,1,2015,Shaun Draughn,CLE,1,1,4,0,0,0,0,0,0.4,0.4
85,1,2015,Bernard Pierce,JAC,1,0,0,0,2,1,4,0,0.4,0.4
86,1,2015,Damien Williams,MIA,1,1,0,0,1,1,3,0,0.3,0.3
87,1,2015,Tommy Bohanon,NYJ,1,2,2,0,0,0,0,0,0.2,0.2
88,1,2015,Derrick Coleman,SEA,1,1,2,0,0,0,0,0,0.2,0.2
89,1,2015,James Starks,GB,1,2,2,0,0,0,0,0,0.2,0.2
90,1,2015,Jeremy Langford,CHI,1,1,1,0,0,0,0,0,0.1,0.1
91,1,2015,Jarryd Hayne,SF,1,4,13,0,1,1,7,0,0,0
92,1,2015,Jorvorskie Lane,TB,1,1,0,0,0,0,0,0,0,0
93,1,2015,Anthony Sherman,KC,1,0,0,0,1,1,0,0,0,0
94,1,2015,Darrel Young,WAS,1,0,0,0,1,1,0,0,0,0
95,1,2015,Isaiah Pead,STL,1,2,3,0,0,0,0,0,-1.7,-1.7
96,2,2015,DeAngelo Williams,PIT,1,20,77,3,5,4,15,0,27.2,27.2
97,2,2015,Matt Jones,WAS,1,19,123,2,3,3,23,0,24.6,24.6
98,2,2015,Dion Lewis,NE,1,7,40,1,9,6,98,0,17.8,17.8
99,2,2015,Adrian Peterson,MIN,1,29,134,0,2,2,58,0,17.2,17.2
100,2,2015,Jamaal Charles,KC,1,21,125,1,5,4,2,0,14.7,14.7
101,2,2015,Latavius Murray,OAK,1,15,65,1,3,3,22,0,14.7,14.7
102,2,2015,Giovani Bernard,CIN,1,20,123,0,3,3,16,0,13.9,13.9
103,2,2015,Isaiah Crowell,CLE,1,15,72,1,0,0,0,0,13.2,13.2
104,2,2015,Dexter McCluster,TEN,1,10,98,0,4,4,26,0,12.4,12.4
105,2,2015,Devonta Freeman,ATL,1,12,25,1,8,4,34,0,11.9,11.9
106,2,2015,LeSean McCoy,BUF,1,15,89,0,3,3,27,0,11.6,11.6
107,2,2015,Lorenzo Taliaferro,BAL,1,7,34,1,3,3,12,0,10.6,10.6
108,2,2015,Matt Forte,CHI,1,15,61,0,5,4,44,0,10.5,10.5
109,2,2015,David Johnson,ARI,1,5,42,1,2,1,3,0,10.5,10.5
110,2,2015,Danny Woodhead,SD,1,7,36,0,6,6,68,0,10.4,10.4
111,2,2015,Melvin Gordon,SD,1,16,88,0,1,1,10,0,9.8,9.8
112,2,2015,Mark Ingram,NO,1,16,53,1,3,3,5,0,9.8,9.8
113,2,2015,Karlos Williams,BUF,1,6,21,1,3,2,16,0,9.7,9.7
114,2,2015,Shane Vereen,NYG,1,6,19,0,8,8,76,0,9.5,9.5
115,2,2015,Tevin Coleman,ATL,1,9,32,1,1,0,0,0,9.2,9.2
116,2,2015,James Starks,GB,1,20,95,0,4,4,11,0,8.6,8.6
117,2,2015,T.J. Yeldon,JAC,1,25,70,0,4,3,13,0,8.3,8.3
118,2,2015,Jeremy Langford,CHI,1,6,21,1,0,0,0,0,8.1,8.1
119,2,2015,Justin Forsett,BAL,1,15,68,0,4,4,12,0,8,8
120,2,2015,Damien Williams,MIA,1,2,5,0,4,3,15,1,8,8
121,2,2015,Doug Martin,TB,1,21,78,0,2,2,20,0,7.8,7.8
122,2,2015,Chris Johnson,ARI,1,20,72,0,1,0,0,0,7.2,7.2
123,2,2015,Alfred Morris,WAS,1,18,59,0,2,2,13,0,7.2,7.2
124,2,2015,Knile Davis,KC,1,3,9,1,1,0,0,0,6.9,6.9
125,2,2015,Joseph Randle,DAL,1,18,51,0,1,1,14,0,6.5,6.5
126,2,2015,Marshawn Lynch,SEA,1,15,41,0,6,3,21,0,6.2,6.2
127,2,2015,Carlos Hyde,SF,1,13,43,0,4,4,18,0,6.1,6.1
128,2,2015,Austin Johnson,NO,1,1,1,1,1,0,0,0,6.1,6.1
129,2,2015,Zach Line,MIN,1,1,1,1,0,0,0,0,6.1,6.1
130,2,2015,Chris Ivory,NYJ,1,14,57,0,2,2,3,0,6,6
131,2,2015,Jonathan Stewart,CAR,1,17,62,0,1,1,-3,0,5.9,5.9
132,2,2015,Khiry Robinson,NO,1,5,48,0,1,1,9,0,5.7,5.7
133,2,2015,Fred Jackson,SEA,1,0,0,0,2,2,16,1,5.6,5.6
134,2,2015,DeMarco Murray,PHI,1,13,2,0,5,5,53,0,5.5,5.5
135,2,2015,Bilal Powell,NYJ,1,12,38,0,5,4,16,0,5.4,5.4
136,2,2015,Lance Dunbar,DAL,1,1,8,0,5,3,45,0,5.3,5.3
137,2,2015,Darren McFadden,DAL,1,10,31,0,2,2,21,0,5.2,5.2
138,2,2015,Charles Sims,TB,1,8,38,0,3,3,14,0,5.2,5.2
139,2,2015,Jonathan Grimes,HOU,1,2,7,0,7,6,40,0,4.7,4.7
140,2,2015,Chris Polk,HOU,1,14,38,0,8,2,9,0,4.7,4.7
141,2,2015,Duke Johnson,CLE,1,12,43,0,0,0,0,0,4.3,4.3
142,2,2015,Andre Williams,NYG,1,6,43,0,0,0,0,0,4.3,4.3
143,2,2015,Lamar Miller,MIA,1,10,14,0,6,5,28,0,4.2,4.2
144,2,2015,Bishop Sankey,TEN,1,12,42,0,2,0,0,0,4.2,4.2
145,2,2015,Frank Gore,IND,1,15,57,0,1,1,4,0,4.1,4.1
146,2,2015,Josh Robinson,IND,1,5,12,0,5,5,27,0,3.9,3.9
147,2,2015,Mike Tolbert,CAR,1,5,31,0,3,2,4,0,3.5,3.5
148,2,2015,Ronnie Hillman,DEN,1,9,34,0,1,0,0,0,3.4,3.4
149,2,2015,Tre Mason,STL,1,7,26,0,5,2,4,0,3,3
150,2,2015,C.J. Anderson,DEN,1,12,27,0,1,1,2,0,2.9,2.9
151,2,2015,Benny Cunningham,STL,1,1,0,0,6,4,27,0,2.7,2.7
152,2,2015,Theo Riddick,DET,1,1,5,0,6,5,41,0,2.6,2.6
153,2,2015,C.J. Spiller,NO,1,3,7,0,1,1,19,0,2.6,2.6
154,2,2015,Rashad Jennings,NYG,1,9,12,0,2,2,12,0,2.4,2.4
155,2,2015,Jalston Fowler,TEN,1,1,3,0,1,1,19,0,2.2,2.2
156,2,2015,Patrick DiMarco,ATL,1,0,0,0,1,1,19,0,1.9,1.9
157,2,2015,Darren Sproles,PHI,1,1,-4,0,4,4,23,0,1.9,1.9
158,2,2015,Ameer Abdullah,DET,1,6,9,0,1,1,9,0,1.8,1.8
159,2,2015,Joique Bell,DET,1,4,2,0,2,2,16,0,1.8,1.8
160,2,2015,Mike Davis,SF,1,7,14,0,4,2,4,0,1.8,1.8
161,2,2015,Marcel Reece,OAK,1,0,0,0,2,1,16,0,1.6,1.6
162,2,2015,Taiwan Jones,OAK,1,2,9,0,1,1,6,0,1.5,1.5
163,2,2015,Kyle Juszczyk,BAL,1,0,0,0,1,1,11,0,1.1,1.1
164,2,2015,Jordan Todman,PIT,1,1,11,0,0,0,0,0,1.1,1.1
165,2,2015,Alfred Blue,HOU,1,5,6,0,1,1,4,0,1,1
166,2,2015,Chris Thompson,WAS,1,0,0,0,1,1,10,0,1,1
167,2,2015,Eddie Lacy,GB,1,3,9,0,0,0,0,0,0.9,0.9
168,2,2015,Denard Robinson,JAC,1,1,9,0,0,0,0,0,0.9,0.9
169,2,2015,Terron Ward,ATL,1,0,0,0,1,1,9,0,0.9,0.9
170,2,2015,Matt Asiata,MIN,1,2,8,0,0,0,0,0,0.8,0.8
171,2,2015,Rex Burkhead,CIN,1,0,0,0,2,1,8,0,0.8,0.8
172,2,2015,Bobby Rainey,TB,1,0,0,0,1,1,8,0,0.8,0.8
173,2,2015,Jacquizz Rodgers,CHI,1,2,8,0,0,0,0,0,0.8,0.8
174,2,2015,Javorius Allen,BAL,1,1,5,0,1,1,2,0,0.7,0.7
175,2,2015,Bruce Miller,SF,1,0,0,0,2,1,7,0,0.7,0.7
176,2,2015,Jerick McKinnon,MIN,1,3,6,0,0,0,0,0,0.6,0.6
177,2,2015,LeGarrette Blount,NE,1,2,4,0,0,0,0,0,0.4,0.4
178,2,2015,Bernard Pierce,JAC,1,3,4,0,0,0,0,0,0.4,0.4
179,2,2015,Jay Prosch,HOU,1,1,4,0,0,0,0,0,0.4,0.4
180,2,2015,Brandon Bolden,NE,1,1,1,0,1,1,2,0,0.3,0.3
181,2,2015,Jarryd Hayne,SF,1,2,3,0,0,0,0,0,0.3,0.3
182,2,2015,Fozzy Whittaker,CAR,1,1,3,0,0,0,0,0,0.3,0.3
183,2,2015,Kerwynn Williams,ARI,1,1,3,0,0,0,0,0,0.3,0.3
184,2,2015,Michael Burton,DET,1,1,2,0,0,0,0,0,0.2,0.2
185,2,2015,Travaris Cadet,NE,1,0,0,0,1,1,2,0,0.2,0.2
186,2,2015,Branden Oliver,SD,1,1,2,0,0,0,0,0,0.2,0.2
187,2,2015,Corey Grant,JAC,1,1,1,0,0,0,0,0,0.1,0.1
188,2,2015,Jeremy Hill,CIN,1,10,39,0,1,1,2,0,0.1,0.1
189,2,2015,Derrick Coleman,SEA,1,0,0,0,1,1,0,0,0,0
190,2,2015,Ryan Mathews,PHI,1,1,0,0,0,0,0,0,0,0
191,2,2015,De'Anthony Thomas,KC,1,0,0,0,4,2,20,0,0,0
192,2,2015,Terrance West,TEN,1,3,10,0,0,0,0,0,-1,-1
193,3,2015,Devonta Freeman,ATL,1,30,141,3,5,5,52,0,37.3,37.3
194,3,2015,Joseph Randle,DAL,1,14,87,3,2,2,18,0,28.5,28.5
195,3,2015,LeGarrette Blount,NE,1,18,78,3,1,1,14,0,27.2,27.2
196,3,2015,Chris Johnson,ARI,1,22,110,2,2,1,40,0,27,27
197,3,2015,Jamaal Charles,KC,1,11,49,3,7,5,33,0,26.2,26.2
198,3,2015,Adrian Peterson,MIN,1,20,126,2,0,0,0,0,24.6,24.6
199,3,2015,Frank Gore,IND,1,14,86,2,2,1,8,0,21.4,21.4
200,3,2015,Latavius Murray,OAK,1,26,139,1,1,1,10,0,20.9,20.9
201,3,2015,Alfred Blue,HOU,1,31,139,1,0,0,0,0,19.9,19.9
202,3,2015,Le'Veon Bell,PIT,1,19,62,1,8,7,70,0,19.2,19.2
203,3,2015,Karlos Williams,BUF,1,12,110,1,0,0,0,0,17,17
204,3,2015,Ryan Mathews,PHI,1,25,108,0,4,2,20,1,16.8,16.8
205,3,2015,Mark Ingram,NO,1,14,50,1,5,5,49,0,15.9,15.9
206,3,2015,Chris Thompson,WAS,1,2,29,0,11,8,57,1,14.6,14.6
207,3,2015,Dion Lewis,NE,1,8,37,1,5,5,30,0,12.7,12.7
208,3,2015,Antonio Andrews,TEN,1,12,49,1,2,1,12,0,12.1,12.1
209,3,2015,Charles Sims,TB,1,6,11,0,2,2,41,1,11.2,11.2
210,3,2015,Lance Dunbar,DAL,1,1,5,0,10,10,100,0,10.5,10.5
211,3,2015,Thomas Rawls,SEA,1,16,104,0,1,0,0,0,10.4,10.4
212,3,2015,Ameer Abdullah,DET,1,8,23,0,5,2,19,1,10.2,10.2
213,3,2015,Darren Sproles,PHI,1,11,17,1,6,4,19,0,9.6,9.6
214,3,2015,Darren McFadden,DAL,1,6,35,1,0,0,0,0,9.5,9.5
215,3,2015,Andre Williams,NYG,1,14,29,1,0,0,0,0,8.9,8.9
216,3,2015,Eddie Lacy,GB,1,10,46,0,3,3,41,0,8.7,8.7
217,3,2015,LeSean McCoy,BUF,1,11,16,0,3,1,10,1,8.6,8.6
218,3,2015,Giovani Bernard,CIN,1,13,49,0,4,3,34,0,8.3,8.3
219,3,2015,Khiry Robinson,NO,1,7,12,1,2,2,8,0,8,8
220,3,2015,Ronnie Hillman,DEN,1,7,13,1,1,1,3,0,7.6,7.6
221,3,2015,Bilal Powell,NYJ,1,10,31,0,8,7,44,0,7.5,7.5
222,3,2015,Matt Forte,CHI,1,20,74,0,3,0,0,0,7.4,7.4
223,3,2015,Jalston Fowler,TEN,1,4,9,1,0,0,0,0,6.9,6.9
224,3,2015,Theo Riddick,DET,1,0,0,0,10,8,66,0,6.6,6.6
225,3,2015,Lamar Miller,MIA,1,7,38,0,3,3,27,0,6.5,6.5
226,3,2015,Joique Bell,DET,1,10,6,1,1,1,-2,0,6.4,6.4
227,3,2015,Carlos Hyde,SF,1,15,51,0,1,1,10,0,6.1,6.1
228,3,2015,Zach Line,MIN,1,1,1,1,0,0,0,0,6.1,6.1
229,3,2015,Rashad Jennings,NYG,1,11,32,0,3,3,25,0,5.7,5.7
230,3,2015,Marcel Reece,OAK,1,1,1,0,2,1,55,0,5.6,5.6
231,3,2015,Jonathan Stewart,CAR,1,14,52,0,1,0,0,0,5.2,5.2
232,3,2015,Melvin Gordon,SD,1,14,51,0,1,0,0,0,5.1,5.1
233,3,2015,James Starks,GB,1,17,32,0,1,1,19,0,5.1,5.1
234,3,2015,Jonas Gray,MIA,1,9,49,0,0,0,0,0,4.9,4.9
235,3,2015,Doug Martin,TB,1,14,46,0,0,0,0,0,4.6,4.6
236,3,2015,Mike Tolbert,CAR,1,5,16,0,3,3,28,0,4.4,4.4
237,3,2015,Danny Woodhead,SD,1,5,11,0,4,3,32,0,4.3,4.3
238,3,2015,Dexter McCluster,TEN,1,5,7,0,2,1,35,0,4.2,4.2
239,3,2015,T.J. Yeldon,JAC,1,11,33,0,3,2,9,0,4.2,4.2
240,3,2015,David Johnson,ARI,1,7,25,0,3,3,16,0,4.1,4.1
241,3,2015,Bishop Sankey,TEN,1,5,10,0,2,2,31,0,4.1,4.1
242,3,2015,Jonathan Grimes,HOU,1,6,19,0,4,4,19,0,3.8,3.8
243,3,2015,Isaiah Crowell,CLE,1,10,36,0,0,0,0,0,3.6,3.6
244,3,2015,Duke Johnson,CLE,1,4,3,0,7,6,32,0,3.5,3.5
245,3,2015,James White,NE,1,2,8,0,4,4,26,0,3.4,3.4
246,3,2015,Tre Mason,STL,1,9,16,0,1,1,15,0,3.1,3.1
247,3,2015,Benny Cunningham,STL,1,1,12,0,2,2,18,0,3,3
248,3,2015,Justin Forsett,BAL,1,10,13,0,7,4,16,0,2.9,2.9
249,3,2015,C.J. Anderson,DEN,1,8,18,0,1,1,9,0,2.7,2.7
250,3,2015,Branden Oliver,SD,1,8,26,0,1,0,0,0,2.6,2.6
251,3,2015,C.J. Spiller,NO,1,1,4,0,2,2,22,0,2.6,2.6
252,3,2015,Jay Prosch,HOU,1,3,24,0,1,0,0,0,2.4,2.4
253,3,2015,Marshawn Lynch,SEA,1,5,14,0,1,1,9,0,2.3,2.3
254,3,2015,Shane Vereen,NYG,1,6,23,0,3,0,0,0,2.3,2.3
255,3,2015,Fred Jackson,SEA,1,2,13,0,2,2,9,0,2.2,2.2
256,3,2015,Damien Williams,MIA,1,2,17,0,3,1,5,0,2.2,2.2
257,3,2015,Jeremy Hill,CIN,1,12,21,0,0,0,0,0,2.1,2.1
258,3,2015,Jacquizz Rodgers,CHI,1,4,11,0,1,1,10,0,2.1,2.1
259,3,2015,Alfred Morris,WAS,1,6,19,0,0,0,0,0,1.9,1.9
260,3,2015,Matt Jones,WAS,1,11,38,0,0,0,0,0,1.8,1.8
261,3,2015,Jerick McKinnon,MIN,1,6,18,0,1,0,0,0,1.8,1.8
262,3,2015,Alonzo Harris,GB,1,2,17,0,0,0,0,0,1.7,1.7
263,3,2015,Taiwan Jones,OAK,1,2,16,0,0,0,0,0,1.6,1.6
264,3,2015,Matt Asiata,MIN,1,2,10,0,2,2,5,0,1.5,1.5
265,3,2015,Corey Grant,JAC,1,2,6,0,2,1,8,0,1.4,1.4
266,3,2015,Todd Gurley,STL,1,6,9,0,1,1,5,0,1.4,1.4
267,3,2015,Fozzy Whittaker,CAR,1,0,0,0,1,1,14,0,1.4,1.4
268,3,2015,Javorius Allen,BAL,1,3,12,0,0,0,0,0,1.2,1.2
269,3,2015,Roy Helu,OAK,1,0,0,0,1,1,12,0,1.2,1.2
270,3,2015,Mike Davis,SF,1,7,6,0,3,1,5,0,1.1,1.1
271,3,2015,Kyle Juszczyk,BAL,1,0,0,0,3,2,11,0,1.1,1.1
272,3,2015,Juwan Thompson,DEN,1,3,11,0,0,0,0,0,1.1,1.1
273,3,2015,Toby Gerhart,JAC,1,3,10,0,0,0,0,0,1,1
274,3,2015,Josh Robinson,IND,1,2,8,0,0,0,0,0,0.8,0.8
275,3,2015,Cameron Artis-Payne,CAR,1,3,6,0,0,0,0,0,0.6,0.6
276,3,2015,Lorenzo Taliaferro,BAL,1,3,0,0,1,1,6,0,0.6,0.6
277,3,2015,Stepfan Taylor,ARI,1,4,6,0,0,0,0,0,0.6,0.6
278,3,2015,Chris Polk,HOU,1,5,5,0,0,0,0,0,0.5,0.5
279,3,2015,De'Anthony Thomas,KC,1,1,-7,0,2,2,12,0,0.5,0.5
280,3,2015,Patrick DiMarco,ATL,1,0,0,0,1,1,4,0,0.4,0.4
281,3,2015,Austin Johnson,NO,1,2,4,0,0,0,0,0,0.4,0.4
282,3,2015,Bernard Pierce,JAC,1,1,1,0,3,2,3,0,0.4,0.4
283,3,2015,Shaun Draughn,CLE,1,0,0,0,1,1,2,0,0.2,0.2
284,3,2015,DeAngelo Williams,PIT,1,1,2,0,0,0,0,0,0.2,0.2
285,3,2015,Darrel Young,WAS,1,1,2,0,0,0,0,0,0.2,0.2
286,3,2015,Zac Stacy,NYJ,1,2,3,0,2,2,-2,0,0.1,0.1
287,3,2015,Anthony Dixon,BUF,1,5,-1,0,0,0,0,0,-0.1,-0.1
288,4,2015,Devonta Freeman,ATL,1,14,68,3,6,5,81,0,32.9,32.9
289,4,2015,Chris Ivory,NYJ,1,29,166,1,2,0,0,0,22.6,22.6
290,4,2015,Jeremy Hill,CIN,1,9,40,3,0,0,0,0,22,22
291,4,2015,Le'Veon Bell,PIT,1,22,129,1,7,7,21,0,21,21
292,4,2015,Doug Martin,TB,1,20,106,1,5,5,37,0,20.3,20.3
293,4,2015,Duke Johnson,CLE,1,8,31,0,10,9,85,1,17.6,17.6
294,4,2015,C.J. Spiller,NO,1,2,10,0,5,5,99,1,16.9,16.9
295,4,2015,Ronnie Hillman,DEN,1,11,103,1,1,1,5,0,16.8,16.8
296,4,2015,Todd Gurley,STL,1,19,146,0,2,2,15,0,16.1,16.1
297,4,2015,Adrian Peterson,MIN,1,16,81,1,6,4,13,0,15.4,15.4
298,4,2015,Rashad Jennings,NYG,1,9,38,0,2,2,54,1,15.2,15.2
299,4,2015,Justin Forsett,BAL,1,27,150,0,1,0,0,0,15,15
300,4,2015,Terron Ward,ATL,1,19,72,1,1,1,18,0,15,15
301,4,2015,Jamaal Charles,KC,1,11,75,0,6,6,70,0,14.5,14.5
302,4,2015,Danny Woodhead,SD,1,8,54,0,4,4,84,0,13.8,13.8
303,4,2015,Matt Forte,CHI,1,25,91,0,4,4,64,0,13.5,13.5
